,Bedrooms,Listing_Title,Posting_Date,Price,Reply_contact_info_link,Sqft,city,full_URL,posting_ID
99,2.0,The Best Of Bankers Hill/Mid-Century/Roof Top Deck/Gym/Amazing!,2017-03-16 12:08,3450.0,https://sandiego.craigslist.org/reply/sdo/apa/6027944745,1250.0,sandiego,https://sandiego.craigslist.org/csd/apa/6027944745.html,6027944745
100,2.0,2 bd. 2 ba. house Old Town/Mission Hills,2017-03-16 11:58,3195.0,https://sandiego.craigslist.org/reply/sdo/apa/6039216310,,sandiego,https://sandiego.craigslist.org/csd/apa/6039216310.html,6039216310
104,2.0,Watermark Top floor Unit,2017-03-16 11:32,3450.0,https://sandiego.craigslist.org/reply/sdo/apa/6019270229,1460.0,sandiego,https://sandiego.craigslist.org/csd/apa/6019270229.html,6019270229
108,2.0,"Amazing 2x2 Urban Flat at Urbana, Great view Avail NOW!!!",2017-03-16 10:56,3195.0,https://sandiego.craigslist.org/reply/sdo/apa/6039857229,1189.0,sandiego,https://sandiego.craigslist.org/csd/apa/6039857229.html,6039857229
109,2.0,***Ocean Views***,2017-03-16 10:52,3300.0,https://sandiego.craigslist.org/reply/sdo/apa/6046644353,1140.0,sandiego,https://sandiego.craigslist.org/csd/apa/6046644353.html,6046644353
110,2.0,Beautifully Furnished Condo in UTC - Utilities Included,2017-03-16 10:40,3195.0,https://sandiego.craigslist.org/reply/sdo/apa/6046604437,1435.0,sandiego,https://sandiego.craigslist.org/csd/apa/6046604437.html,6046604437
116,2.0,Coronado - Updated 2bd/2ba Condo Steps to the Beach!,2017-03-16 09:44,3350.0,https://sandiego.craigslist.org/reply/sdo/apa/6038120772,1404.0,sandiego,https://sandiego.craigslist.org/csd/apa/6038120772.html,6038120772
118,2.0,Spacious 2 Bedroom 2 Bath Ready For Move-In! Apply Today & Get $500!,2017-03-16 09:34,3195.0,https://sandiego.craigslist.org/reply/sdo/apa/6046511105,1122.0,sandiego,https://sandiego.craigslist.org/csd/apa/6046511105.html,6046511105
5,2.0,17th Floor Luxury 2BR in Alta with Panoramic City Views! 2 Parking,2017-03-17 12:54,3800.0,https://sandiego.craigslist.org/reply/sdo/apa/6048259111,1144.0,sandiego,https://sandiego.craigslist.org/csd/apa/6048259111.html,6048259111
8,2.0,Del Mar 2 Bedroom Long Term Rentals,2017-03-17 11:48,3950.0,https://sandiego.craigslist.org/reply/sdo/apa/6048151740,1840.0,sandiego,https://sandiego.craigslist.org/ssd/apa/6048151740.html,6048151740
9,2.0,Expansive Ocean Views!  2 Bedrooms + Den,2017-03-17 11:43,3600.0,https://sandiego.craigslist.org/reply/sdo/apa/6012124205,1704.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6012124205.html,6012124205
11,2.0,2BR/2BA Home! Stylish Vintage Gem One Block to the Beach!!!,2017-03-17 11:29,3500.0,https://sandiego.craigslist.org/reply/sdo/apa/6028400401,1680.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6028400401.html,6028400401
17,2.0,"NEW 2BD/2.5Bath townhome 1375ft, 1/2 blk to beach! $3600 month",2017-03-17 09:53,3600.0,https://sandiego.craigslist.org/reply/sdo/apa/6047952639,1375.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047952639.html,6047952639
22,2.0,Beach Front! Capri Panoramic Ocean View High Rise Yearly Lease!,2017-03-17 08:23,3995.0,https://sandiego.craigslist.org/reply/sdo/apa/6020391676,,sandiego,https://sandiego.craigslist.org/csd/apa/6020391676.html,6020391676
23,2.0,PENTHOUSE LIVING in Little Italy,2017-03-17 08:10,3575.0,https://sandiego.craigslist.org/reply/sdo/apa/6034287098,1350.0,sandiego,https://sandiego.craigslist.org/csd/apa/6034287098.html,6034287098
24,2.0,Spacious 2BR/ 2BA,2017-03-17 07:51,3600.0,https://sandiego.craigslist.org/reply/sdo/apa/6047745120,1640.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047745120.html,6047745120
26,2.0,2 Bedroom 2 Bath Furnished Beach Rental - Utilities and WiFi Included!,2017-03-17 06:43,4000.0,https://sandiego.craigslist.org/reply/sdo/apa/6047634124,920.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6047634124.html,6047634124
30,2.0,Huge private terrace +floor to ceiling windows,2017-03-17 02:03,3975.0,https://sandiego.craigslist.org/reply/sdo/apa/6047483822,1218.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047483822.html,6047483822
32,2.0,Charming La Jolla Beach Cottage Walking Distance to Windansea Beach,2017-03-16 18:58,3500.0,https://sandiego.craigslist.org/reply/sdo/apa/6030815280,1298.0,sandiego,https://sandiego.craigslist.org/csd/apa/6030815280.html,6030815280
35,2.0,"Historic 2BR/2BA, 1,800 sqft Bankers Hill Gem with View",2017-03-16 17:31,3500.0,https://sandiego.craigslist.org/reply/sdo/apa/6047197935,1800.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047197935.html,6047197935
36,2.0,"Historic 2BR/2BA, 1,800 sqft Bankers Hill Gem with View",2017-03-16 17:31,3500.0,https://sandiego.craigslist.org/reply/sdo/apa/6047197589,1800.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047197589.html,6047197589
37,2.0,"Historic 2BR/2BA, 1,800 sqft Bankers Hill Gem with View",2017-03-16 17:30,3500.0,https://sandiego.craigslist.org/reply/sdo/apa/6047197148,1800.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047197148.html,6047197148
40,2.0,"2 Bedroom House w/ Office, READY NOW!",2017-03-16 16:43,3995.0,https://sandiego.craigslist.org/reply/sdo/apa/6047136894,2135.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047136894.html,6047136894
42,2.0,Out Grown Your 2 bedroom Apartment? I have the unit for You!!,2017-03-16 16:31,3995.0,https://sandiego.craigslist.org/reply/sdo/apa/6047132430,2100.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047132430.html,6047132430
44,2.0,1 BLOCK FROM THE BEACH!,2017-03-16 15:06,3595.0,https://sandiego.craigslist.org/reply/sdo/apa/6047029451,,sandiego,https://sandiego.craigslist.org/ssd/apa/6047029451.html,6047029451
46,2.0,Incredible unit downtown San Diego!!,2017-03-16 14:57,3500.0,https://sandiego.craigslist.org/reply/sdo/apa/6047016610,1350.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047016610.html,6047016610
47,2.0,Bohemian 2BR in Little Italy- Fully Furnished- Flexible Lease #1065,2017-03-16 14:32,3740.0,https://sandiego.craigslist.org/reply/sdo/apa/6043570285,,sandiego,https://sandiego.craigslist.org/csd/apa/6043570285.html,6043570285
53,2.0,"Spacious 3BD in Carmel Valley Regent's Square, Quarter Mile, 92130",2017-03-16 12:55,3700.0,https://sandiego.craigslist.org/reply/sdo/apa/6045263429,2029.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6045263429.html,6045263429
55,2.0,Picture Perfect in Talmadge,2017-03-16 12:11,3695.0,https://sandiego.craigslist.org/reply/sdo/apa/6043809219,1276.0,sandiego,https://sandiego.craigslist.org/csd/apa/6043809219.html,6043809219
61,2.0,"Ocean Views ** Walk to Beach, Track, Restaurants, etc.",2017-03-16 11:30,3800.0,https://sandiego.craigslist.org/reply/sdo/apa/6046683612,1400.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6046683612.html,6046683612
75,2.0,Furnished - Flexible 4 to 8 month lease! STARTING SEPT #1062,2017-03-16 08:35,3635.0,https://sandiego.craigslist.org/reply/sdo/apa/6043503423,,sandiego,https://sandiego.craigslist.org/csd/apa/6043503423.html,6043503423
76,2.0,Furnished - Flexible 4 to 8 month lease! STARTING SEPT #912,2017-03-16 08:32,3500.0,https://sandiego.craigslist.org/reply/sdo/apa/6036657958,1010.0,sandiego,https://sandiego.craigslist.org/csd/apa/6036657958.html,6036657958
83,2.0,Pristine Core Columbia 2 Bedroom at Bayside!,2017-03-15 19:06,3700.0,https://sandiego.craigslist.org/reply/sdo/apa/6014260348,1324.0,sandiego,https://sandiego.craigslist.org/csd/apa/6014260348.html,6014260348
89,2.0,JUNE 15 - OCT 1 - 3 Months - FURNISHED - OCEAN ACROSS THE STREET,2017-03-15 17:02,3500.0,https://sandiego.craigslist.org/reply/sdo/apa/6040636891,800.0,sandiego,https://sandiego.craigslist.org/csd/apa/6040636891.html,6040636891
90,2.0,[1bdr + den] - Bayside - Downtown Condo Living (Little Italy),2017-03-15 16:40,3600.0,https://sandiego.craigslist.org/reply/sdo/apa/6045725683,1448.0,sandiego,https://sandiego.craigslist.org/csd/apa/6045725683.html,6045725683
99,2.0,PRICE DROP! Two Bed w/ Direct Pool Access! 2 Weeks Free & $99 Deposit!,2017-03-15 13:12,3974.0,https://sandiego.craigslist.org/reply/sdo/apa/6045447889,1346.0,sandiego,https://sandiego.craigslist.org/csd/apa/6045447889.html,6045447889
106,2.0,Kensington Stunner!,2017-03-15 10:51,3695.0,https://sandiego.craigslist.org/reply/sdo/apa/6028458257,1342.0,sandiego,https://sandiego.craigslist.org/csd/apa/6028458257.html,6028458257
111,2.0,Dream Come True!! Beauty! Lg 2 Bdrm Duplex <2 Blocks to DelMar Beach!,2017-03-15 09:21,3680.0,https://sandiego.craigslist.org/reply/sdo/apa/6045046834,1225.0,sandiego,https://sandiego.craigslist.org/csd/apa/6045046834.html,6045046834
114,2.0,Moonlight Beach Downtown Encinitas Bungalow,2017-03-15 07:34,3800.0,https://sandiego.craigslist.org/reply/sdo/apa/6044895038,950.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6044895038.html,6044895038
116,2.0,Beautifully upgraded Condo in prestigious La Jolla Cove!,2017-03-14 19:33,3500.0,https://sandiego.craigslist.org/reply/sdo/apa/6044475401,1100.0,sandiego,https://sandiego.craigslist.org/csd/apa/6044475401.html,6044475401
118,2.0,$150 DROP! Brand New Upgraded Appliances and 1/2 Month of Free Rent!,2017-03-14 17:43,3674.0,https://sandiego.craigslist.org/reply/sdo/apa/6044369378,1352.0,sandiego,https://sandiego.craigslist.org/csd/apa/6044369378.html,6044369378
0,2.0,"IMMACULATE REMODELED 2Bd/1Ba condo w/  Laundry, Parking, Pool,  Spa, Gym, Rec ro",2017-03-17 13:50,1445.0,https://sandiego.craigslist.org/reply/sdo/apa/6010564602,,sandiego,https://sandiego.craigslist.org/csd/apa/6010564602.html,6010564602
1,2.0,Furnished 2 Bed Condo in Secured Luxury High Rise,2017-03-17 13:35,1495.0,https://sandiego.craigslist.org/reply/sdo/apa/6034034637,,sandiego,https://sandiego.craigslist.org/ssd/apa/6034034637.html,6034034637
2,2.0,2 Br. Townhouse in San Ysidro,2017-03-17 13:29,1500.0,https://sandiego.craigslist.org/reply/sdo/apa/6005338064,,sandiego,https://sandiego.craigslist.org/csd/apa/6005338064.html,6005338064
3,2.0,2 Bedroom House Imperial Beach,2017-03-17 13:28,1350.0,https://sandiego.craigslist.org/reply/sdo/apa/6048311106,900.0,sandiego,https://sandiego.craigslist.org/ssd/apa/6048311106.html,6048311106
5,2.0,"Vintage 2br 1ba, hardwood floors, tons of closet space. $500 off ***",2017-03-17 13:22,1440.0,https://sandiego.craigslist.org/reply/sdo/apa/6045336931,850.0,sandiego,https://sandiego.craigslist.org/csd/apa/6045336931.html,6045336931
7,2.0,"Very Spacious 2x2,upstairs,Remodeled,Lrg bedrooms,view,gated community",2017-03-17 13:10,1470.0,https://sandiego.craigslist.org/reply/sdo/apa/6048283906,725.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6048283906.html,6048283906
8,2.0,"$1,295.00 /2Br/1Bth Apt",2017-03-17 13:10,1295.0,https://sandiego.craigslist.org/reply/sdo/apa/6048283684,900.0,sandiego,https://sandiego.craigslist.org/ssd/apa/6048283684.html,6048283684
9,2.0,Everything A Student Could Want Is Here,2017-03-17 12:59,1045.0,https://sandiego.craigslist.org/reply/sdo/apa/6048248412,903.0,sandiego,https://sandiego.craigslist.org/csd/apa/6048248412.html,6048248412
10,2.0,"2x2Bath Great Location,Granite,Large Rooms,Garage Avail.",2017-03-17 12:43,1470.0,https://sandiego.craigslist.org/reply/sdo/apa/6048241016,972.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6048241016.html,6048241016
11,2.0,"12 Month Wait List, Reserved Assigned Parking, Online Rent Pay",2017-03-17 12:23,1111.0,https://sandiego.craigslist.org/reply/sdo/apa/6039445971,641.0,sandiego,https://sandiego.craigslist.org/ssd/apa/6039445971.html,6039445971
12,2.0,2 bed 2 baths apartment for rent,2017-03-17 12:21,1450.0,https://sandiego.craigslist.org/reply/sdo/apa/6048206273,900.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6048206273.html,6048206273
13,2.0,2br/1ba Escondido MOVE-IN NOW! apartment/condo,2017-03-17 12:14,1400.0,https://sandiego.craigslist.org/reply/sdo/apa/6048194789,821.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6048194789.html,6048194789
14,2.0,"SHOWING TODAY! 514 GRAND AVE. #C SPRING VALLEY, CA 91977",2017-03-17 12:08,1250.0,https://sandiego.craigslist.org/reply/sdo/apa/6048170183,,sandiego,https://sandiego.craigslist.org/esd/apa/6048170183.html,6048170183
15,2.0,3969 Oceanview Blvd #A- Large 2Bd 1BA Large Kitchen with Dining Area,2017-03-17 12:03,1395.0,https://sandiego.craigslist.org/reply/sdo/apa/6048177066,,sandiego,https://sandiego.craigslist.org/csd/apa/6048177066.html,6048177066
16,2.0,"SHOWING TODAY! 6152 BROOKLYN AVE. SAN DIEGO, CA 92114",2017-03-17 11:59,1250.0,https://sandiego.craigslist.org/reply/sdo/apa/6048170789,,sandiego,https://sandiego.craigslist.org/csd/apa/6048170789.html,6048170789
17,2.0,"Upgraded 2bd,Granite,Light and Airy,Upstairs,Late March,great view",2017-03-17 11:58,1470.0,https://sandiego.craigslist.org/reply/sdo/apa/6048167767,725.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6048167767.html,6048167767
18,2.0,"Don't Delay, Get On The Wait List Today, Easy Online Rent Pay",2017-03-17 11:55,1111.0,https://sandiego.craigslist.org/reply/sdo/apa/6048163150,641.0,sandiego,https://sandiego.craigslist.org/ssd/apa/6048163150.html,6048163150
19,2.0,"Beautiful Adelaide Villas Condo, 2br/1ba, Granite-Stainless-Pool",2017-03-17 11:43,1495.0,https://sandiego.craigslist.org/reply/sdo/apa/6041379009,875.0,sandiego,https://sandiego.craigslist.org/esd/apa/6041379009.html,6041379009
20,2.0,Apartment less than a mile from the Beach! Ocean View from balcony!,2017-03-17 11:41,1495.0,https://sandiego.craigslist.org/reply/sdo/apa/6048128987,800.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6048128987.html,6048128987
21,2.0,Cozy unit in 55+ community of Costa Serena.,2017-03-17 11:34,1450.0,https://sandiego.craigslist.org/reply/sdo/apa/6048128957,827.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6048128957.html,6048128957
22,2.0,"Las Palmas Apartment, 3rd Floor, Elevator, Parking",2017-03-17 11:31,1350.0,https://sandiego.craigslist.org/reply/sdo/apa/6027082104,570.0,sandiego,https://sandiego.craigslist.org/csd/apa/6027082104.html,6027082104
23,2.0,"Open House! Upgraded Open Concept Apt, Granite Counters Available Now!",2017-03-17 11:26,1495.0,https://sandiego.craigslist.org/reply/sdo/apa/6048114492,,sandiego,https://sandiego.craigslist.org/csd/apa/6048114492.html,6048114492
24,2.0,"Newly Remodeled, Stainless Steel, Close to La Mesa schools & shopping!",2017-03-17 11:25,1495.0,https://sandiego.craigslist.org/reply/sdo/apa/6036997550,,sandiego,https://sandiego.craigslist.org/esd/apa/6036997550.html,6036997550
25,2.0,Beautifully Upgraded Downstairs 2 bedroom/1 bath apartment in La Mesa.,2017-03-17 11:22,1475.0,https://sandiego.craigslist.org/reply/sdo/apa/6037966695,,sandiego,https://sandiego.craigslist.org/esd/apa/6037966695.html,6037966695
27,2.0,Extra Large 2Bed 1Bath (downstairs)  OPEN HOUSE 3/17/2017,2017-03-17 11:17,1495.0,https://sandiego.craigslist.org/reply/sdo/apa/6032263177,,sandiego,https://sandiego.craigslist.org/esd/apa/6032263177.html,6032263177
28,2.0,"Newer, Quiet, Large 2 BR, 2 BA by Beyer Trolley Station",2017-03-17 11:10,1450.0,https://sandiego.craigslist.org/reply/sdo/apa/6028156696,850.0,sandiego,https://sandiego.craigslist.org/csd/apa/6028156696.html,6028156696
29,2.0,Charming 2Bd/1Ba Cottage in Logan Heights,2017-03-17 11:05,1500.0,https://sandiego.craigslist.org/reply/sdo/apa/6042263972,650.0,sandiego,https://sandiego.craigslist.org/csd/apa/6042263972.html,6042263972
30,2.0,Fantastic 2 Bedroom 2 Bathroom!,2017-03-17 11:04,1200.0,https://sandiego.craigslist.org/reply/sdo/apa/6047997992,,sandiego,https://sandiego.craigslist.org/esd/apa/6047997992.html,6047997992
32,2.0,2BD/1BA - Remodeled,2017-03-17 10:54,1395.0,https://sandiego.craigslist.org/reply/sdo/apa/6048057897,735.0,sandiego,https://sandiego.craigslist.org/esd/apa/6048057897.html,6048057897
35,2.0,"NICE NEIGHBORHOOD, COZY PLACE",2017-03-17 10:50,1300.0,https://sandiego.craigslist.org/reply/sdo/apa/6048051444,750.0,sandiego,https://sandiego.craigslist.org/csd/apa/6048051444.html,6048051444
37,2.0,IDEAL 2 BD X 2 BA UNIT FOR RENT $1500/MO,2017-03-17 10:16,1500.0,https://sandiego.craigslist.org/reply/sdo/apa/6045050796,,sandiego,https://sandiego.craigslist.org/nsd/apa/6045050796.html,6045050796
38,2.0,Completely Remodeled 2 bedrm Apt in Vista,2017-03-17 10:08,1395.0,https://sandiego.craigslist.org/reply/sdo/apa/6016872369,800.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6016872369.html,6016872369
39,2.0,2 BED/ 2 BATH APARTMENT IN FALLBROOK,2017-03-17 10:07,1400.0,https://sandiego.craigslist.org/reply/sdo/apa/6047977563,900.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6047977563.html,6047977563
40,2.0,2 BED/ 2 BATH APARTMENT IN FALLBROOK,2017-03-17 10:07,1400.0,https://sandiego.craigslist.org/reply/sdo/apa/6047965111,900.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6047965111.html,6047965111
41,2.0,2 BED/ 2 BATH APARTMENT IN FALLBROOK,2017-03-17 10:07,1400.0,https://sandiego.craigslist.org/reply/sdo/apa/6047977009,900.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6047977009.html,6047977009
42,2.0,2 BED/ 2 BATH APARTMENT IN FALLBROOK,2017-03-17 10:06,1400.0,https://sandiego.craigslist.org/reply/sdo/apa/6047965561,900.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6047965561.html,6047965561
44,2.0,"SHOWING TODAY! 514 GRAND AVE. #C SPRING VALLEY, CA 91977",2017-03-17 10:05,1250.0,https://sandiego.craigslist.org/reply/sdo/apa/6047945910,,sandiego,https://sandiego.craigslist.org/esd/apa/6047945910.html,6047945910
45,2.0,Newly remodeled Apartment! 2 bed 1 bath in Vista! 259 Alestar St.,2017-03-17 09:58,1325.0,https://sandiego.craigslist.org/reply/sdo/apa/6047960938,750.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6047960938.html,6047960938
46,2.0,$1200 2 Bed/2 Bath (Master with Bath),2017-03-17 09:57,1200.0,https://sandiego.craigslist.org/reply/sdo/apa/6047959352,1071.0,sandiego,https://sandiego.craigslist.org/csd/apa/6047959352.html,6047959352
47,2.0,Spring Time! New Home!,2017-03-17 09:56,1495.0,https://sandiego.craigslist.org/reply/sdo/apa/6047958060,825.0,sandiego,https://sandiego.craigslist.org/esd/apa/6047958060.html,6047958060
48,2.0,"SHOWING TODAY! 6152 BROOKLYN AVE. SAN DIEGO, CA 92114",2017-03-17 09:49,1250.0,https://sandiego.craigslist.org/reply/sdo/apa/6047946279,,sandiego,https://sandiego.craigslist.org/csd/apa/6047946279.html,6047946279
49,2.0,2 BED/ 2 BATH APARTMENT IN FALLBROOK,2017-03-17 09:49,1400.0,https://sandiego.craigslist.org/reply/sdo/apa/6047945210,900.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6047945210.html,6047945210
50,2.0,2x2Bath Granite In Your Large Eat In-Kitchen Garage Avail.,2017-03-17 09:47,1470.0,https://sandiego.craigslist.org/reply/sdo/apa/6047942523,972.0,sandiego,https://sandiego.craigslist.org/nsd/apa/6047942523.html,6047942523
51,2.0,"Easy Access to Freeways, Reserved Assigned Parking, 12 Month Wait List",2017-03-17 09:38,1111.0,https://sandiego.craigslist.org/reply/sdo/apa/6047926231,641.0,sandiego,https://sandiego.craigslist.org/ssd/apa/6047926231.html,6047926231
52,2.0,DEPOSIT MOVES YOU IN!! NO MARCH RENT!! NEW CARPET! NEW VINYL! NEW A/C!,2017-03-17 09:37,1425.0,https://sandiego.craigslist.org/reply/sdo/apa/6047925602,850.0,sandiego,https://sandiego.craigslist.org/esd/apa/6047925602.html,6047925602
53,2.0,"2br/1BA - ADELAIDE VILLAS CONDO, GRANITE-STAINLESS-POOL",2017-03-17 09:36,1495.0,https://sandiego.craigslist.org/reply/sdo/apa/6041377670,875.0,sandiego,https://sandiego.craigslist.org/esd/apa/6041377670.html,6041377670
